# rtl_cycle_trace time_ps	tag	message
274000	S1_DSP	xa=0 xb=0 w=-115 en=1 clr=1 | acc_a=0 acc_b=0
274000	S1_DSP	xa=0 xb=0 w=-18 en=1 clr=1 | acc_a=0 acc_b=0
274000	S1_DSP	xa=0 xb=0 w=-48 en=1 clr=1 | acc_a=0 acc_b=0
274000	S1_DSP	xa=-26 xb=51 w=-56 en=1 clr=1 | acc_a=0 acc_b=0
274000	S1_DSP	xa=-26 xb=51 w=-120 en=1 clr=1 | acc_a=0 acc_b=0
274000	S1_DSP	xa=-26 xb=51 w=43 en=1 clr=1 | acc_a=0 acc_b=0
274000	S1_DSP	xa=-26 xb=51 w=-25 en=1 clr=1 | acc_a=0 acc_b=0
274000	S1_DSP	xa=21 xb=-76 w=3 en=1 clr=1 | acc_a=0 acc_b=0
274000	S1_DSP	xa=21 xb=-76 w=1 en=1 clr=1 | acc_a=0 acc_b=0
274000	S1_DSP	xa=21 xb=-76 w=46 en=1 clr=1 | acc_a=0 acc_b=0
274000	S1_DSP	xa=21 xb=-76 w=125 en=1 clr=1 | acc_a=0 acc_b=0
274000	S7_PEC	en act00=0 act01=0 w000=-78 w001=-78 clr=1
278000	S6_SEQ	ss=4->12 h=0 wb=0 cg=0 ci=0 kw=1 pe=0 clr=0 ppu=0 pool=0
278000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
278000	S4_AGW	mode=0 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
278000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
278000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=-78 w100=-56 w200=3
282000	S6_SEQ	ss=12->3 h=0 wb=0 cg=0 ci=0 kw=1 pe=1 clr=0 ppu=0 pool=0
282000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
282000	S4_AGW	mode=0 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
282000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
282000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=6 w100=38 w200=-40
282000	S7_GLBI	r0=0 r1=-26 r2=21 pad0=1 pad1=0 pad2=0 pz=0
282000	S7_GLBW	w00=6 w01=113 w10=38 w20=-40
282000	S7_RT	a00=0 a10=-26 a20=21 g00=6 g10=38 g20=-40
282000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=1 wa1=4
286000	S6_SEQ	ss=3->4 h=0 wb=0 cg=0 ci=0 kw=1 pe=0 clr=0 ppu=0 pool=0
286000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
286000	S4_AGW	mode=0 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
286000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
286000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=6 w100=38 w200=-40
286000	S5_WIN	k=3 shift_v=1 flush=0 fill=1 tv=0 in0=0 t00=0
286000	S1_DSP	xa=0 xb=0 w=6 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_PEU	mode=0 x0=0 x1=0 w0=6 clr=0 psum_v=0 p0=0
286000	S1_DSP	xa=0 xb=0 w=113 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_DSP	xa=0 xb=0 w=59 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_DSP	xa=0 xb=0 w=35 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_DSP	xa=-26 xb=51 w=38 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_DSP	xa=-26 xb=51 w=-39 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_DSP	xa=-26 xb=51 w=124 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_DSP	xa=-26 xb=51 w=3 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_DSP	xa=21 xb=-76 w=-40 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_DSP	xa=21 xb=-76 w=-45 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_DSP	xa=21 xb=-76 w=-94 en=1 clr=0 | acc_a=0 acc_b=0
286000	S1_DSP	xa=21 xb=-76 w=5 en=1 clr=0 | acc_a=0 acc_b=0
286000	S7_PEC	en act00=0 act01=0 w000=6 w001=6 clr=0
290000	S6_SEQ	ss=4->12 h=0 wb=0 cg=0 ci=0 kw=2 pe=0 clr=0 ppu=0 pool=0
290000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
290000	S4_AGW	mode=0 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
290000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
290000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=6 w100=38 w200=-40
294000	S6_SEQ	ss=12->3 h=0 wb=0 cg=0 ci=0 kw=2 pe=1 clr=0 ppu=0 pool=0
294000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
294000	S4_AGW	mode=0 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
294000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
294000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=-108 w100=-111 w200=-69
294000	S7_GLBI	r0=0 r1=-26 r2=21 pad0=1 pad1=0 pad2=0 pz=0
294000	S7_GLBW	w00=-108 w01=121 w10=-111 w20=-69
294000	S7_RT	a00=0 a10=-26 a20=21 g00=-108 g10=-111 g20=-69
294000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=2 wa1=5
298000	S6_SEQ	ss=3->4 h=0 wb=0 cg=0 ci=0 kw=2 pe=0 clr=0 ppu=0 pool=0
298000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
298000	S4_AGW	mode=0 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
298000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
298000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=-108 w100=-111 w200=-69
298000	S5_WIN	k=3 shift_v=1 flush=0 fill=2 tv=0 in0=0 t00=0
298000	S1_DSP	xa=0 xb=0 w=-108 en=1 clr=0 | acc_a=0 acc_b=0
298000	S1_PEU	mode=0 x0=0 x1=0 w0=-108 clr=0 psum_v=1 p0=0
298000	S1_DSP	xa=0 xb=0 w=121 en=1 clr=0 | acc_a=0 acc_b=0
298000	S1_DSP	xa=0 xb=0 w=70 en=1 clr=0 | acc_a=0 acc_b=0
298000	S1_DSP	xa=0 xb=0 w=-79 en=1 clr=0 | acc_a=0 acc_b=0
298000	S1_DSP	xa=-26 xb=51 w=-111 en=1 clr=0 | acc_a=1456 acc_b=-2856
298000	S1_DSP	xa=-26 xb=51 w=-76 en=1 clr=0 | acc_a=3120 acc_b=-6120
298000	S1_DSP	xa=-26 xb=51 w=-121 en=1 clr=0 | acc_a=-1118 acc_b=2193
298000	S1_DSP	xa=-26 xb=51 w=-127 en=1 clr=0 | acc_a=650 acc_b=-1275
298000	S1_DSP	xa=21 xb=-76 w=-69 en=1 clr=0 | acc_a=63 acc_b=-228
298000	S1_DSP	xa=21 xb=-76 w=-37 en=1 clr=0 | acc_a=21 acc_b=-76
298000	S1_DSP	xa=21 xb=-76 w=77 en=1 clr=0 | acc_a=966 acc_b=-3496
298000	S1_DSP	xa=21 xb=-76 w=-75 en=1 clr=0 | acc_a=2625 acc_b=-9500
298000	S1_COLRED	c0l0=1519 c0l1=-3084 c1l0=3141 c3l0=3275
298000	S7_PEC	en act00=0 act01=0 w000=-108 w001=-108 clr=0
298000	S7_PECV	p00=0 p10=1456 p20=63
302000	S6_SEQ	ss=4->5 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
302000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
302000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
302000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
302000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=-108 w100=-111 w200=-69
302000	S7_RED	r00=1519 r01=-3084 c00=1519
306000	S6_SEQ	ss=5->6 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=1 pool=0
306000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
306000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
306000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
306000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=-78 w100=-56 w200=3
310000	S6_SEQ	ss=6->7 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
310000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
310000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
310000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
310000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=-78 w100=-56 w200=3
310000	S1_COLRED	c0l0=-309 c0l1=1894 c1l0=3210 c3l0=3302
310000	S7_PECV	p00=0 p10=468 p20=-777
314000	S6_SEQ	ss=7->8 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
314000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
314000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
314000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
314000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=-78 w100=-56 w200=3
314000	S7_RED	r00=-309 r01=1894 c00=-309
318000	S6_SEQ	ss=8->9 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
318000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
318000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
318000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
318000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=-78 w100=-56 w200=3
322000	S6_SEQ	ss=9->2 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
322000	S4_AGI	mode=0 bank=0 addr=341 ar0=0 ar1=0 pad=1 zp=0 kh=0
322000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
322000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
322000	S5_RTR	mode=0 rin=0 a00=0 a10=-26 a20=21 w000=-78 w100=-56 w200=3
322000	S5_WIN	k=3 shift_v=0 flush=1 fill=3 tv=1 in0=0 t00=0
322000	S1_COLRED	c0l0=1128 c0l1=1477 c1l0=4409 c3l0=5029
322000	S7_PECV	p00=0 p10=3354 p20=-2226
326000	S6_SEQ	ss=2->3 h=1 wb=0 cg=0 ci=0 kw=0 pe=1 clr=1 ppu=0 pool=0
326000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
326000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
326000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
326000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-78 w100=-56 w200=3
326000	S7_RED	r00=1128 r01=1477 c00=1128
326000	S7_GLBI	r0=-26 r1=21 r2=-70 pad0=0 pad1=0 pad2=0 pz=0
326000	S7_GLBW	w00=-78 w01=-115 w10=-56 w20=3
326000	S7_RT	a00=-26 a10=21 a20=-70 g00=-78 g10=-56 g20=3
326000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=0 wa1=3
330000	S6_SEQ	ss=3->4 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
330000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
330000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
330000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
330000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-78 w100=-56 w200=3
330000	S5_WIN	k=3 shift_v=1 flush=0 fill=0 tv=0 in0=-26 t00=0
330000	S1_DSP	xa=-26 xb=51 w=-78 en=1 clr=1 | acc_a=0 acc_b=0
330000	S1_PEU	mode=0 x0=-26 x1=51 w0=-78 clr=1 psum_v=0 p0=0
330000	S1_DSP	xa=-26 xb=51 w=-115 en=1 clr=1 | acc_a=0 acc_b=0
330000	S1_DSP	xa=-26 xb=51 w=-18 en=1 clr=1 | acc_a=0 acc_b=0
330000	S1_DSP	xa=-26 xb=51 w=-48 en=1 clr=1 | acc_a=0 acc_b=0
330000	S1_DSP	xa=21 xb=-76 w=-56 en=1 clr=1 | acc_a=3354 acc_b=-6579
330000	S1_DSP	xa=21 xb=-76 w=-120 en=1 clr=1 | acc_a=6110 acc_b=-11985
330000	S1_DSP	xa=21 xb=-76 w=43 en=1 clr=1 | acc_a=-1196 acc_b=2346
330000	S1_DSP	xa=21 xb=-76 w=-25 en=1 clr=1 | acc_a=3874 acc_b=-7599
330000	S1_DSP	xa=-70 xb=126 w=3 en=1 clr=1 | acc_a=-2226 acc_b=8056
330000	S1_DSP	xa=-70 xb=126 w=1 en=1 clr=1 | acc_a=-1701 acc_b=6156
330000	S1_DSP	xa=-70 xb=126 w=46 en=1 clr=1 | acc_a=609 acc_b=-2204
330000	S1_DSP	xa=-70 xb=126 w=125 en=1 clr=1 | acc_a=1155 acc_b=-4180
330000	S7_PEC	en act00=-26 act01=51 w000=-78 w001=-78 clr=1
330000	S2_PPU_IN	p0=1128 p1=1477 bias=0 m=1 sh=10 zp=0 act=1
330000	S2_PPU_IN	p0=4409 p1=-5829 bias=0 m=1 sh=10 zp=0 act=1
330000	S2_PPU_IN	p0=-587 p1=142 bias=0 m=1 sh=10 zp=0 act=1
330000	S2_PPU_IN	p0=5029 p1=-11779 bias=0 m=1 sh=10 zp=0 act=1
330000	S7_PSUM	c00=1128 c01=1477 c10=4409 c20=-587 c30=5029
334000	S6_SEQ	ss=4->12 h=1 wb=0 cg=0 ci=0 kw=1 pe=0 clr=0 ppu=0 pool=0
334000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
334000	S4_AGW	mode=0 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
334000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
334000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-78 w100=-56 w200=3
338000	S6_SEQ	ss=12->3 h=1 wb=0 cg=0 ci=0 kw=1 pe=1 clr=0 ppu=0 pool=0
338000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
338000	S4_AGW	mode=0 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
338000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
338000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=6 w100=38 w200=-40
338000	S7_GLBI	r0=-26 r1=21 r2=-70 pad0=0 pad1=0 pad2=0 pz=0
338000	S7_GLBW	w00=6 w01=113 w10=38 w20=-40
338000	S7_RT	a00=-26 a10=21 a20=-70 g00=6 g10=38 g20=-40
338000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=1 wa1=4
342000	S6_SEQ	ss=3->4 h=1 wb=0 cg=0 ci=0 kw=1 pe=0 clr=0 ppu=0 pool=0
342000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
342000	S4_AGW	mode=0 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
342000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
342000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=6 w100=38 w200=-40
342000	S5_WIN	k=3 shift_v=1 flush=0 fill=1 tv=0 in0=-26 t00=-26
342000	S1_DSP	xa=-26 xb=51 w=6 en=1 clr=0 | acc_a=0 acc_b=0
342000	S1_PEU	mode=0 x0=-26 x1=51 w0=6 clr=0 psum_v=0 p0=0
342000	S1_DSP	xa=-26 xb=51 w=113 en=1 clr=0 | acc_a=0 acc_b=0
342000	S1_DSP	xa=-26 xb=51 w=59 en=1 clr=0 | acc_a=0 acc_b=0
342000	S1_DSP	xa=-26 xb=51 w=35 en=1 clr=0 | acc_a=0 acc_b=0
342000	S1_DSP	xa=21 xb=-76 w=38 en=1 clr=0 | acc_a=3354 acc_b=-6579
342000	S1_DSP	xa=21 xb=-76 w=-39 en=1 clr=0 | acc_a=6110 acc_b=-11985
342000	S1_DSP	xa=21 xb=-76 w=124 en=1 clr=0 | acc_a=-1196 acc_b=2346
342000	S1_DSP	xa=21 xb=-76 w=3 en=1 clr=0 | acc_a=3874 acc_b=-7599
342000	S1_DSP	xa=-70 xb=126 w=-40 en=1 clr=0 | acc_a=-2226 acc_b=8056
342000	S1_DSP	xa=-70 xb=126 w=-45 en=1 clr=0 | acc_a=-1701 acc_b=6156
342000	S1_DSP	xa=-70 xb=126 w=-94 en=1 clr=0 | acc_a=609 acc_b=-2204
342000	S1_DSP	xa=-70 xb=126 w=5 en=1 clr=0 | acc_a=1155 acc_b=-4180
342000	S7_PEC	en act00=-26 act01=51 w000=6 w001=6 clr=0
346000	S6_SEQ	ss=4->12 h=1 wb=0 cg=0 ci=0 kw=2 pe=0 clr=0 ppu=0 pool=0
346000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
346000	S4_AGW	mode=0 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
346000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
346000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=6 w100=38 w200=-40
350000	S6_SEQ	ss=12->3 h=1 wb=0 cg=0 ci=0 kw=2 pe=1 clr=0 ppu=0 pool=0
350000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
350000	S4_AGW	mode=0 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
350000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
350000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-108 w100=-111 w200=-69
350000	S2_PPU_OUT	a0=1 a1=1
350000	S2_PPU_OUT	a0=4 a1=0
350000	S2_PPU_OUT	a0=0 a1=0
350000	S2_PPU_OUT	a0=5 a1=0
350000	S7_GLBI	r0=-26 r1=21 r2=-70 pad0=0 pad1=0 pad2=0 pz=0
350000	S7_GLBW	w00=-108 w01=121 w10=-111 w20=-69
350000	S7_RT	a00=-26 a10=21 a20=-70 g00=-108 g10=-111 g20=-69
350000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=2 wa1=5
354000	S6_SEQ	ss=3->4 h=1 wb=0 cg=0 ci=0 kw=2 pe=0 clr=0 ppu=0 pool=0
354000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
354000	S4_AGW	mode=0 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
354000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
354000	S3_OUT_ACT	addr=0 d0=1 d1=1
354000	S3_OUT_ACT	addr=0 d0=4 d1=0
354000	S3_OUT_ACT	addr=0 d0=0 d1=0
354000	S3_OUT_ACT	addr=0 d0=5 d1=0
354000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-108 w100=-111 w200=-69
354000	S5_WIN	k=3 shift_v=1 flush=0 fill=2 tv=0 in0=-26 t00=-26
354000	S1_DSP	xa=-26 xb=51 w=-108 en=1 clr=0 | acc_a=2028 acc_b=-3978
354000	S1_PEU	mode=0 x0=-26 x1=51 w0=-108 clr=0 psum_v=1 p0=2028
354000	S1_DSP	xa=-26 xb=51 w=121 en=1 clr=0 | acc_a=2990 acc_b=-5865
354000	S1_DSP	xa=-26 xb=51 w=70 en=1 clr=0 | acc_a=468 acc_b=-918
354000	S1_DSP	xa=-26 xb=51 w=-79 en=1 clr=0 | acc_a=1248 acc_b=-2448
354000	S1_DSP	xa=21 xb=-76 w=-111 en=1 clr=0 | acc_a=-1176 acc_b=4256
354000	S1_DSP	xa=21 xb=-76 w=-76 en=1 clr=0 | acc_a=-2520 acc_b=9120
354000	S1_DSP	xa=21 xb=-76 w=-121 en=1 clr=0 | acc_a=903 acc_b=-3268
354000	S1_DSP	xa=21 xb=-76 w=-127 en=1 clr=0 | acc_a=-525 acc_b=1900
354000	S1_DSP	xa=-70 xb=126 w=-69 en=1 clr=0 | acc_a=-210 acc_b=378
354000	S1_DSP	xa=-70 xb=126 w=-37 en=1 clr=0 | acc_a=-70 acc_b=126
354000	S1_DSP	xa=-70 xb=126 w=77 en=1 clr=0 | acc_a=-3220 acc_b=5796
354000	S1_DSP	xa=-70 xb=126 w=-75 en=1 clr=0 | acc_a=-8750 acc_b=15750
354000	S1_COLRED	c0l0=642 c0l1=656 c1l0=400 c3l0=-8027
354000	S7_PEC	en act00=-26 act01=51 w000=-108 w001=-108 clr=0
354000	S7_PECV	p00=2028 p10=-1176 p20=-210
354000	S7_ACT	a0=1 a1=1 we=1111 adr=0
358000	S6_SEQ	ss=4->5 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
358000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
358000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
358000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
358000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-108 w100=-111 w200=-69
358000	S7_RED	r00=642 r01=656 c00=642
362000	S6_SEQ	ss=5->6 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=1 pool=0
362000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
362000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
362000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
362000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-78 w100=-56 w200=3
366000	S6_SEQ	ss=6->7 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
366000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
366000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
366000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
366000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-78 w100=-56 w200=3
366000	S1_COLRED	c0l0=4084 c0l1=-6966 c1l0=-207 c3l0=-9224
366000	S7_PECV	p00=1872 p10=-378 p20=2590
370000	S6_SEQ	ss=7->8 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
370000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
370000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
370000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
370000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-78 w100=-56 w200=3
370000	S7_RED	r00=4084 r01=-6966 c00=4084
374000	S6_SEQ	ss=8->9 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
374000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
374000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
374000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
374000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-78 w100=-56 w200=3
378000	S6_SEQ	ss=9->2 h=2 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
378000	S4_AGI	mode=0 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
378000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
378000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
378000	S5_RTR	mode=0 rin=0 a00=-26 a10=21 a20=-70 w000=-78 w100=-56 w200=3
378000	S5_WIN	k=3 shift_v=0 flush=1 fill=3 tv=1 in0=-26 t00=-26
378000	S1_COLRED	c0l0=9391 c0l1=-12732 c1l0=-2359 c3l0=-4587
378000	S7_PECV	p00=4680 p10=-2709 p20=7420
382000	S6_SEQ	ss=2->3 h=2 wb=0 cg=0 ci=0 kw=0 pe=1 clr=1 ppu=0 pool=0
382000	S4_AGI	mode=0 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
382000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
382000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
382000	S5_RTR	mode=0 rin=1 a00=21 a10=-70 a20=0 w000=-78 w100=-56 w200=3
382000	S7_RED	r00=9391 r01=-12732 c00=9391
382000	S7_GLBI	r0=21 r1=-70 r2=0 pad0=0 pad1=0 pad2=1 pz=0
382000	S7_GLBW	w00=-78 w01=-115 w10=-56 w20=3
382000	S7_RT	a00=21 a10=-70 a20=0 g00=-78 g10=-56 g20=3
382000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=0 wa1=3
386000	S6_SEQ	ss=3->4 h=2 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
386000	S4_AGI	mode=0 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
386000	S4_AGW	mode=0 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
386000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
386000	S5_RTR	mode=0 rin=1 a00=21 a10=-70 a20=0 w000=-78 w100=-56 w200=3
386000	S5_WIN	k=3 shift_v=1 flush=0 fill=0 tv=0 in0=21 t00=0
386000	S1_DSP	xa=21 xb=-76 w=-78 en=1 clr=1 | acc_a=4680 acc_b=-9180
386000	S1_PEU	mode=0 x0=21 x1=-76 w0=-78 clr=1 psum_v=0 p0=4680
